sent_id_1,sent_id_2,similarity
34,26,0.002165346836500554
34,46,0.002281716582289574
34,19,1
34,23,0.04773990861688518
34,41,0.002281716582289574
34,55,0.002165346836500554
34,40,0.005576085331458103
34,38,0.04773990861688518
34,25,0.005576085331458103
34,44,0.005576085331458103
34,53,1
34,58,1
34,33,0.04773990861688518
34,48,1
34,24,1
34,32,0.002281716582289574
34,1,0.002281716582289574
34,20,0.005576085331458103
34,56,0.002281716582289574
34,36,0.002165346836500554
34,37,0.002281716582289574
34,49,0.005576085331458103
34,4,0.005576085331458103
34,39,1
34,21,0.002165346836500554
34,2,0.04773990861688518
34,50,0.002165346836500554
34,45,0.002165346836500554
34,57,0.04773990861688518
59,51,0.0026327580804123034
59,54,1
59,29,0.005576085331458103
59,42,0.006572065136573032
59,3,0.005576085331458103
59,30,1
59,34,0.005576085331458103
59,59,1
59,22,0.0026327580804123034
59,28,0.006572065136573032
59,16,0.0024984848797354087
59,35,1
59,52,0.006572065136573032
59,0,0.0024984848797354087
59,47,0.006572065136573032
59,43,0.005576085331458103
59,31,0.0024984848797354087
59,18,0.006572065136573032
59,27,0.0026327580804123034
59,17,0.0026327580804123034
59,26,0.0024984848797354087
59,46,0.0026327580804123034
59,19,0.005576085331458103
59,23,0.006572065136573032
59,41,0.0026327580804123034
59,55,0.0024984848797354087
59,40,1
59,38,0.006572065136573032
59,25,1
59,44,1
59,53,0.005576085331458103
59,58,0.005576085331458103
59,33,0.006572065136573032
59,48,0.005576085331458103
59,24,0.005576085331458103
59,32,0.0026327580804123034
59,1,0.0026327580804123034
59,20,1
59,56,0.0026327580804123034
59,36,0.0024984848797354087
59,37,0.0026327580804123034
59,49,1
59,4,1
59,39,0.005576085331458103
59,21,0.0024984848797354087
59,2,0.006572065136573032
59,50,0.0024984848797354087
59,45,0.0024984848797354087
59,57,0.006572065136573032
22,51,1.0000000000000002
22,54,0.0026327580804123034
22,29,0.002281716582289574
22,42,0.002689268386444267
22,3,0.002281716582289574
22,30,0.0026327580804123034
22,34,0.002281716582289574
22,59,0.0026327580804123034
22,22,1.0000000000000002
22,28,0.002689268386444267
22,16,0.0339856637897798
22,35,0.0026327580804123034
22,52,0.002689268386444267
22,0,0.0339856637897798
22,47,0.002689268386444267
22,43,0.002281716582289574
22,31,0.0339856637897798
22,18,0.002689268386444267
22,27,1.0000000000000002
22,17,1.0000000000000002
22,26,0.0339856637897798
22,46,1.0000000000000002
22,19,0.002281716582289574
22,23,0.002689268386444267
22,41,1.0000000000000002
22,55,0.0339856637897798
22,40,0.0026327580804123034
22,38,0.002689268386444267
22,25,0.0026327580804123034
22,44,0.0026327580804123034
22,53,0.002281716582289574
22,58,0.002281716582289574
22,33,0.002689268386444267
22,48,0.002281716582289574
22,24,0.002281716582289574
22,32,1.0000000000000002
22,1,1.0000000000000002
22,20,0.0026327580804123034
22,56,1.0000000000000002
22,36,0.0339856637897798
22,37,1.0000000000000002
22,49,0.0026327580804123034
22,4,0.0026327580804123034
22,39,0.002281716582289574
22,21,0.0339856637897798
22,2,0.002689268386444267
22,50,0.0339856637897798
22,45,0.0339856637897798
22,57,0.002689268386444267
28,51,0.002689268386444267
28,54,0.006572065136573032
28,29,0.04773990861688518
28,42,1.0000000000000002
28,3,0.04773990861688518
28,30,0.006572065136573032
28,34,0.04773990861688518
28,59,0.006572065136573032
28,22,0.002689268386444267
28,28,1.0000000000000002
28,16,0.040441545709846635
28,35,0.006572065136573032
28,52,1.0000000000000002
28,0,0.040441545709846635
28,47,1.0000000000000002
28,43,0.04773990861688518
28,31,0.040441545709846635
28,18,1.0000000000000002
28,27,0.002689268386444267
28,17,0.002689268386444267
28,26,0.040441545709846635
28,46,0.002689268386444267
28,19,0.04773990861688518
28,23,1.0000000000000002
28,41,0.002689268386444267
28,55,0.040441545709846635
28,40,0.006572065136573032
28,38,1.0000000000000002
28,25,0.006572065136573032
28,44,0.006572065136573032
28,53,0.04773990861688518
28,58,0.04773990861688518
28,33,1.0000000000000002
28,48,0.04773990861688518
28,24,0.04773990861688518
28,32,0.002689268386444267
28,1,0.002689268386444267
28,20,0.006572065136573032
28,56,0.002689268386444267
28,36,0.040441545709846635
28,37,0.002689268386444267
28,49,0.006572065136573032
28,4,0.006572065136573032
28,39,0.04773990861688518
28,21,0.040441545709846635
28,2,1.0000000000000002
28,50,0.040441545709846635
28,45,0.040441545709846635
28,57,1.0000000000000002
16,51,0.0339856637897798
16,54,0.0024984848797354087
16,29,0.002165346836500554
16,42,0.040441545709846635
16,3,0.002165346836500554
16,30,0.0024984848797354087
16,34,0.002165346836500554
16,59,0.0024984848797354087
16,22,0.0339856637897798
16,28,0.040441545709846635
16,16,1
16,35,0.0024984848797354087
16,52,0.040441545709846635
16,0,1
16,47,0.040441545709846635
16,43,0.002165346836500554
16,31,1
16,18,0.040441545709846635
16,27,0.0339856637897798
16,17,0.0339856637897798
16,26,1
16,46,0.0339856637897798
16,19,0.002165346836500554
16,23,0.040441545709846635
16,41,0.0339856637897798
16,55,1
16,40,0.0024984848797354087
16,38,0.040441545709846635
16,25,0.0024984848797354087
16,44,0.0024984848797354087
16,53,0.002165346836500554
16,58,0.002165346836500554
16,33,0.040441545709846635
16,48,0.002165346836500554
16,24,0.002165346836500554
16,32,0.0339856637897798
16,1,0.0339856637897798
16,20,0.0024984848797354087
16,56,0.0339856637897798
16,36,1
16,37,0.0339856637897798
16,49,0.0024984848797354087
16,4,0.0024984848797354087
16,39,0.002165346836500554
16,21,1
16,2,0.040441545709846635
16,50,1
16,45,1
16,57,0.040441545709846635
35,51,0.0026327580804123034
35,54,1
35,29,0.005576085331458103
35,42,0.006572065136573032
35,3,0.005576085331458103
35,30,1
35,34,0.005576085331458103
35,59,1
35,22,0.0026327580804123034
35,28,0.006572065136573032
35,16,0.0024984848797354087
35,35,1
35,52,0.006572065136573032
35,0,0.0024984848797354087
35,47,0.006572065136573032
35,43,0.005576085331458103
35,31,0.0024984848797354087
35,18,0.006572065136573032
35,27,0.0026327580804123034
35,17,0.0026327580804123034
35,26,0.0024984848797354087
35,46,0.0026327580804123034
35,19,0.005576085331458103
35,23,0.006572065136573032
35,41,0.0026327580804123034
35,55,0.0024984848797354087
35,40,1
35,38,0.006572065136573032
35,25,1
35,44,1
35,53,0.005576085331458103
35,58,0.005576085331458103
35,33,0.006572065136573032
35,48,0.005576085331458103
35,24,0.005576085331458103
35,32,0.0026327580804123034
35,1,0.0026327580804123034
35,20,1
35,56,0.0026327580804123034
35,36,0.0024984848797354087
35,37,0.0026327580804123034
35,49,1
35,4,1
35,39,0.005576085331458103
35,21,0.0024984848797354087
35,2,0.006572065136573032
35,50,0.0024984848797354087
35,45,0.0024984848797354087
35,57,0.006572065136573032
52,51,0.002689268386444267
52,54,0.006572065136573032
52,29,0.04773990861688518
52,42,1.0000000000000002
52,3,0.04773990861688518
52,30,0.006572065136573032
52,34,0.04773990861688518
52,59,0.006572065136573032
52,22,0.002689268386444267
52,28,1.0000000000000002
52,16,0.040441545709846635
52,35,0.006572065136573032
52,52,1.0000000000000002
52,0,0.040441545709846635
52,47,1.0000000000000002
52,43,0.04773990861688518
52,31,0.040441545709846635
52,18,1.0000000000000002
52,27,0.002689268386444267
52,17,0.002689268386444267
52,26,0.040441545709846635
52,46,0.002689268386444267
52,19,0.04773990861688518
52,23,1.0000000000000002
52,41,0.002689268386444267
52,55,0.040441545709846635
52,40,0.006572065136573032
52,38,1.0000000000000002
52,25,0.006572065136573032
52,44,0.006572065136573032
52,53,0.04773990861688518
52,58,0.04773990861688518
52,33,1.0000000000000002
52,48,0.04773990861688518
52,24,0.04773990861688518
52,32,0.002689268386444267
52,1,0.002689268386444267
52,20,0.006572065136573032
52,56,0.002689268386444267
52,36,0.040441545709846635
52,37,0.002689268386444267
52,49,0.006572065136573032
52,4,0.006572065136573032
52,39,0.04773990861688518
52,21,0.040441545709846635
52,2,1.0000000000000002
52,50,0.040441545709846635
52,45,0.040441545709846635
52,57,1.0000000000000002
0,51,0.0339856637897798
0,54,0.0024984848797354087
0,29,0.002165346836500554
0,42,0.040441545709846635
0,3,0.002165346836500554
0,30,0.0024984848797354087
0,34,0.002165346836500554
0,59,0.0024984848797354087
0,22,0.0339856637897798
0,28,0.040441545709846635
0,16,1
0,35,0.0024984848797354087
0,52,0.040441545709846635
0,0,1
0,47,0.040441545709846635
0,43,0.002165346836500554
0,31,1
0,18,0.040441545709846635
0,27,0.0339856637897798
0,17,0.0339856637897798
0,26,1
0,46,0.0339856637897798
0,19,0.002165346836500554
0,23,0.040441545709846635
0,41,0.0339856637897798
0,55,1
0,40,0.0024984848797354087
0,38,0.040441545709846635
0,25,0.0024984848797354087
0,44,0.0024984848797354087
0,53,0.002165346836500554
0,58,0.002165346836500554
0,33,0.040441545709846635
0,48,0.002165346836500554
0,24,0.002165346836500554
0,32,0.0339856637897798
0,1,0.0339856637897798
0,20,0.0024984848797354087
0,56,0.0339856637897798
0,36,1
0,37,0.0339856637897798
0,49,0.0024984848797354087
0,4,0.0024984848797354087
0,39,0.002165346836500554
0,21,1
0,2,0.040441545709846635
0,50,1
0,45,1
0,57,0.040441545709846635
47,51,0.002689268386444267
47,54,0.006572065136573032
47,29,0.04773990861688518
47,42,1.0000000000000002
47,3,0.04773990861688518
47,30,0.006572065136573032
47,34,0.04773990861688518
47,59,0.006572065136573032
47,22,0.002689268386444267
47,28,1.0000000000000002
47,16,0.040441545709846635
47,35,0.006572065136573032
47,52,1.0000000000000002
47,0,0.040441545709846635
47,47,1.0000000000000002
47,43,0.04773990861688518
47,31,0.040441545709846635
47,18,1.0000000000000002
47,27,0.002689268386444267
47,17,0.002689268386444267
47,26,0.040441545709846635
47,46,0.002689268386444267
47,19,0.04773990861688518
47,23,1.0000000000000002
47,41,0.002689268386444267
47,55,0.040441545709846635
47,40,0.006572065136573032
47,38,1.0000000000000002
47,25,0.006572065136573032
47,44,0.006572065136573032
47,53,0.04773990861688518
47,58,0.04773990861688518
47,33,1.0000000000000002
47,48,0.04773990861688518
47,24,0.04773990861688518
47,32,0.002689268386444267
47,1,0.002689268386444267
47,20,0.006572065136573032
47,56,0.002689268386444267
47,36,0.040441545709846635
47,37,0.002689268386444267
47,49,0.006572065136573032
47,4,0.006572065136573032
47,39,0.04773990861688518
47,21,0.040441545709846635
47,2,1.0000000000000002
47,50,0.040441545709846635
47,45,0.040441545709846635
47,57,1.0000000000000002
43,51,0.002281716582289574
43,54,0.005576085331458103
43,29,1
43,42,0.04773990861688518
43,3,1
43,30,0.005576085331458103
43,34,1
43,59,0.005576085331458103
43,22,0.002281716582289574
43,28,0.04773990861688518
43,16,0.002165346836500554
43,35,0.005576085331458103
43,52,0.04773990861688518
43,0,0.002165346836500554
43,47,0.04773990861688518
43,43,1
43,31,0.002165346836500554
43,18,0.04773990861688518
43,27,0.002281716582289574
43,17,0.002281716582289574
43,26,0.002165346836500554
43,46,0.002281716582289574
43,19,1
43,23,0.04773990861688518
43,41,0.002281716582289574
43,55,0.002165346836500554
43,40,0.005576085331458103
43,38,0.04773990861688518
43,25,0.005576085331458103
43,44,0.005576085331458103
43,53,1
43,58,1
43,33,0.04773990861688518
43,48,1
43,24,1
43,32,0.002281716582289574
43,1,0.002281716582289574
43,20,0.005576085331458103
43,56,0.002281716582289574
43,36,0.002165346836500554
43,37,0.002281716582289574
43,49,0.005576085331458103
43,4,0.005576085331458103
43,39,1
43,21,0.002165346836500554
43,2,0.04773990861688518
43,50,0.002165346836500554
43,45,0.002165346836500554
43,57,0.04773990861688518
31,51,0.0339856637897798
31,54,0.0024984848797354087
31,29,0.002165346836500554
31,42,0.040441545709846635
31,3,0.002165346836500554
31,30,0.0024984848797354087
31,34,0.002165346836500554
31,59,0.0024984848797354087
31,22,0.0339856637897798
31,28,0.040441545709846635
31,16,1
31,35,0.0024984848797354087
31,52,0.040441545709846635
31,0,1
31,47,0.040441545709846635
31,43,0.002165346836500554
31,31,1
31,18,0.040441545709846635
31,27,0.0339856637897798
31,17,0.0339856637897798
31,26,1
31,46,0.0339856637897798
31,19,0.002165346836500554
31,23,0.040441545709846635
31,41,0.0339856637897798
31,55,1
31,40,0.0024984848797354087
31,38,0.040441545709846635
31,25,0.0024984848797354087
31,44,0.0024984848797354087
31,53,0.002165346836500554
31,58,0.002165346836500554
31,33,0.040441545709846635
31,48,0.002165346836500554
31,24,0.002165346836500554
31,32,0.0339856637897798
31,1,0.0339856637897798
31,20,0.0024984848797354087
31,56,0.0339856637897798
31,36,1
31,37,0.0339856637897798
31,49,0.0024984848797354087
31,4,0.0024984848797354087
31,39,0.002165346836500554
31,21,1
31,2,0.040441545709846635
31,50,1
31,45,1
31,57,0.040441545709846635
18,51,0.002689268386444267
18,54,0.006572065136573032
18,29,0.04773990861688518
18,42,1.0000000000000002
18,3,0.04773990861688518
18,30,0.006572065136573032
18,34,0.04773990861688518
18,59,0.006572065136573032
18,22,0.002689268386444267
18,28,1.0000000000000002
18,16,0.040441545709846635
18,35,0.006572065136573032
18,52,1.0000000000000002
18,0,0.040441545709846635
18,47,1.0000000000000002
18,43,0.04773990861688518
18,31,0.040441545709846635
18,18,1.0000000000000002
18,27,0.002689268386444267
18,17,0.002689268386444267
18,26,0.040441545709846635
18,46,0.002689268386444267
18,19,0.04773990861688518
18,23,1.0000000000000002
18,41,0.002689268386444267
18,55,0.040441545709846635
18,40,0.006572065136573032
18,38,1.0000000000000002
18,25,0.006572065136573032
18,44,0.006572065136573032
18,53,0.04773990861688518
18,58,0.04773990861688518
18,33,1.0000000000000002
18,48,0.04773990861688518
18,24,0.04773990861688518
18,32,0.002689268386444267
18,1,0.002689268386444267
18,20,0.006572065136573032
18,56,0.002689268386444267
18,36,0.040441545709846635
18,37,0.002689268386444267
18,49,0.006572065136573032
18,4,0.006572065136573032
18,39,0.04773990861688518
18,21,0.040441545709846635
18,2,1.0000000000000002
18,50,0.040441545709846635
18,45,0.040441545709846635
18,57,1.0000000000000002
27,51,1.0000000000000002
27,54,0.0026327580804123034
27,29,0.002281716582289574
27,42,0.002689268386444267
27,3,0.002281716582289574
27,30,0.0026327580804123034
27,34,0.002281716582289574
27,59,0.0026327580804123034
27,22,1.0000000000000002
27,28,0.002689268386444267
27,16,0.0339856637897798
27,35,0.0026327580804123034
27,52,0.002689268386444267
27,0,0.0339856637897798
27,47,0.002689268386444267
27,43,0.002281716582289574
27,31,0.0339856637897798
27,18,0.002689268386444267
27,27,1.0000000000000002
27,17,1.0000000000000002
27,26,0.0339856637897798
27,46,1.0000000000000002
27,19,0.002281716582289574
27,23,0.002689268386444267
27,41,1.0000000000000002
27,55,0.0339856637897798
27,40,0.0026327580804123034
27,38,0.002689268386444267
27,25,0.0026327580804123034
27,44,0.0026327580804123034
27,53,0.002281716582289574
27,58,0.002281716582289574
27,33,0.002689268386444267
27,48,0.002281716582289574
27,24,0.002281716582289574
27,32,1.0000000000000002
27,1,1.0000000000000002
27,20,0.0026327580804123034
27,56,1.0000000000000002
27,36,0.0339856637897798
27,37,1.0000000000000002
27,49,0.0026327580804123034
27,4,0.0026327580804123034
27,39,0.002281716582289574
27,21,0.0339856637897798
27,2,0.002689268386444267
27,50,0.0339856637897798
27,45,0.0339856637897798
27,57,0.002689268386444267
17,51,1.0000000000000002
17,54,0.0026327580804123034
17,29,0.002281716582289574
17,42,0.002689268386444267
17,3,0.002281716582289574
17,30,0.0026327580804123034
17,34,0.002281716582289574
17,59,0.0026327580804123034
17,22,1.0000000000000002
17,28,0.002689268386444267
17,16,0.0339856637897798
17,35,0.0026327580804123034
17,52,0.002689268386444267
17,0,0.0339856637897798
17,47,0.002689268386444267
17,43,0.002281716582289574
17,31,0.0339856637897798
17,18,0.002689268386444267
17,27,1.0000000000000002
17,17,1.0000000000000002
17,26,0.0339856637897798
17,46,1.0000000000000002
17,19,0.002281716582289574
17,23,0.002689268386444267
17,41,1.0000000000000002
17,55,0.0339856637897798
17,40,0.0026327580804123034
17,38,0.002689268386444267
17,25,0.0026327580804123034
17,44,0.0026327580804123034
17,53,0.002281716582289574
17,58,0.002281716582289574
17,33,0.002689268386444267
17,48,0.002281716582289574
17,24,0.002281716582289574
17,32,1.0000000000000002
17,1,1.0000000000000002
17,20,0.0026327580804123034
17,56,1.0000000000000002
17,36,0.0339856637897798
17,37,1.0000000000000002
17,49,0.0026327580804123034
17,4,0.0026327580804123034
17,39,0.002281716582289574
17,21,0.0339856637897798
17,2,0.002689268386444267
17,50,0.0339856637897798
17,45,0.0339856637897798
17,57,0.002689268386444267
26,51,0.0339856637897798
26,54,0.0024984848797354087
26,29,0.002165346836500554
26,42,0.040441545709846635
26,3,0.002165346836500554
26,30,0.0024984848797354087
26,34,0.002165346836500554
26,59,0.0024984848797354087
26,22,0.0339856637897798
26,28,0.040441545709846635
26,16,1
26,35,0.0024984848797354087
26,52,0.040441545709846635
26,0,1
26,47,0.040441545709846635
26,43,0.002165346836500554
26,31,1
26,18,0.040441545709846635
26,27,0.0339856637897798
26,17,0.0339856637897798
